Domain,Full Name,Title,LinkedIn Profile,
https://cambium-usa.com,Raymond de Graaf,SVP Operations,https://www.linkedin.com/in/raymond-de-graaf-954b241
http://campus.edu,Leonie De La Cruz,Chief of Staff,https://www.linkedin.com/in/leonie-de-la-cruz-6913b9153
http://campus.edu,Tim Routowicz,VP of Engineering,https://www.linkedin.com/in/troutowicz
https://www.joincandidhealth.com,Felicity Yost,Co-Founder & COO,https://www.linkedin.com/in/felicity-yost-b8215627
https://canopyservicing.com/,Matt Bivons,Founder & CEO,https://www.linkedin.com/in/mbivons
https://canopyservicing.com/,Jessica Wu,VP People,https://www.linkedin.com/pub/dir/Jessica/Wu
https://usecanopy.com,Tolga Tezel,Founder Chief Executive Officer,https://www.linkedin.com/in/ttezel
https://www.cape.co/,Eric Slifka,President and Chief Executive Officer,https://www.linkedin.com/posts/global-companies-llc_we-must-commit-to-a-future-of-equality-activity-6673699504304345088-qsRB
https://www.cape.co/,Mark Romaine,Chief Operating Officer,https://www.linkedin.com/in/mark-romaine-1896a28
https://www.cape.co/,Maura McDonough,Chief People Officer,https://www.linkedin.com/in/mcdonoughmaura
https://www.hicapitalize.com,Gaurav Sharma,Co-Founder & CEO,https://www.linkedin.com/in/gaurav-gs-sharma
https://www.hicapitalize.com,Chris Phillips,CTO & Co-Founder,https://www.linkedin.com/in/cmphil
https://www.hicapitalize.com,Barry Liang,Head of Strategy & Revenue,https://www.linkedin.com/in/barry-liang
https://www.hicapitalize.com,Mary Rykaczewski,VP Marketing,https://www.linkedin.com/in/mary-rykaczewski-3153303a
https://www.hicapitalize.com,Aditi Bhatia,VP Operations & Finance,https://www.linkedin.com/in/aditisbhatia
https://capstanmedical.com/,Maggie Nixon,CEO,https://www.linkedin.com/in/maggie-nixon-92089941
https://capstanmedical.com/,Dan Wallace,"Founder, CTO",https://www.linkedin.com/in/dan-wallace-18422335
https://capstanmedical.com/,David Tung,"Head of Operations, Quality",https://www.linkedin.com/in/dave-tung-b16b16183
https://www.caraway.health,Avery Kelly,Associate Talent Acquisition,https://www.linkedin.com/in/avery-kelly-7bb274130
https://www.caraway.health,Claudine Lussier,Managing Director Human Capital,https://www.linkedin.com/in/claudine-lussier-4ba63013
https://www.carbonated.com/,Jay 'Country Ham' Stilwell,Chief Executive Officer,https://www.linkedin.com/in/jaystilwell
https://www.carbonated.com/,Alexandra 'Lola' Baldwin,Chief Operations Officer,https://www.linkedin.com/in/alexandra-baldwin-8094a120
https://www.carbonated.com/,Ingrid 'Eagle' Reynoso,Chief Financial Officer,https://www.zoominfo.com/p/Ingrid-Reynoso/1208341954
https://www.carbonated.com/,Liz 'Phishy' Firestone,Senior Director of Talent and Human Resources,https://www.linkedin.com/in/liz-firestone-shrm-cp-7a586912
https://carboncapture.com/,Robert Niven,"Chief Executive Officer, Founder",https://ca.linkedin.com/in/nivencarboncure
https://carboncapture.com/,Scott Henson,Chief Operating Officer,https://www.linkedin.com/in/scott-henson
https://carboncapture.com/,Katherine Gyles,Vice President People & Culture,https://ca.linkedin.com/in/katherine-gyles-b21957
http://www.carbonquest.com,Shane Johnson,President and Chief Executive Officer,https://www.linkedin.com/in/shane-johnson-74003784
